full_name,url,language,stars,created_at,days_inactive,lot,code_churn_normalized,pr_merge_time_median_h,issues_resolution_time_h,active_contributors,bus_factor_ratio,pr_count_merged,comment_per_pr_avg,closed_issues,review_cycle_count,has_ci,ci_success_rate,has_tests,weighted_experience,commit_velocity_trend,release_regularity,weekend_commit_ratio,dependency_count,language_diversity,avg_file_size_loc,total_commits,net_loc,churn_loc,active_days,churn_hours,cycle_time_hours,cocomo_pm,cocomo_hours,effort_target,reliability_score,project_age_days
upstash/context7,https://github.com/upstash/context7,TypeScript,53678,2025-03-26 23:40:39+00:00,0,2,147.24,10.925,22.52861111111111,111,0.4883,71,0.0,1,1.0,1,0.64,0,6.094,-0.3042,4.71,0.03,37,0.0728,0.0,727,36350,58160,363,3877.3,1212.7,104.41,16705.6,5643.6,76.0,395
vuejs/core,https://github.com/vuejs/core,TypeScript,53522,2018-06-12 13:49:36+00:00,0,2,160.72,6.7825,18.944166666666668,439,0.6191,51,0.0,1,1.5,1,0.76,0,13.82,0.1329,7.71,0.0,99,0.034,0.0,5776,288800,462080,2888,30805.3,2977.5,920.11,147217.1,45739.3,78.8,2875
koala73/worldmonitor,https://github.com/koala73/worldmonitor,TypeScript,52587,2026-01-08 17:26:06+00:00,0,2,2657.78,0.9369444444444444,1.9647222222222225,70,0.9103,71,0.0,1,1.0,1,0.92,1,14.366,5.1923,0.55,0.16,166,0.4293,0.0,3588,179400,287040,1794,19136.0,65.6,669.74,107158.4,31019.4,80.9,108
ionic-team/ionic-framework,https://github.com/ionic-team/ionic-framework,TypeScript,52474,2013-08-20 23:06:02+00:00,0,2,241.17,6.533888888888889,33.18388888888889,391,0.1774,35,0.0,1,3.0,1,0.84,0,14.244,-0.3077,8.51,0.0,5,0.3889,0.0,13961,698050,1116880,6980,74458.7,2554.8,2324.3,371887.9,112373.4,83.2,4631
FlowiseAI/Flowise,https://github.com/FlowiseAI/Flowise,TypeScript,52266,2023-03-31 12:23:09+00:00,0,2,244.63,2.518194444444444,50.025,311,0.5118,86,0.0,1,2.0,1,0.8,0,9.254,0.514,13.74,0.02,85,0.4051,0.0,3431,171550,274480,1715,18298.7,783.2,532.5,85200.4,26424.4,79.9,1122
DefinitelyTyped/DefinitelyTyped,https://github.com/DefinitelyTyped/DefinitelyTyped,TypeScript,51197,2012-10-05 16:39:45+00:00,1,2,647.27,3.6275,0.0,386,0.1073,85,0.0,1,1.0,1,0.86,0,15.334,-1.5455,0.0,0.07,39,0.0014,0.0,40050,2002500,3204000,20025,213600.0,1400.2,7028.5,1124559.3,332131.9,83.8,4950
lyswhut/lx-music-desktop,https://github.com/lyswhut/lx-music-desktop,TypeScript,50470,2019-08-14 14:31:08+00:00,15,2,82.6,9.760277777777778,102.6125,15,0.9665,33,0.0,1,0.0,1,0.8,0,9.6,-0.1259,52.05,0.34,217,0.6055,0.0,2511,125550,200880,1255,13392.0,146.4,460.42,73666.5,21473.2,70.3,2432
cypress-io/cypress,https://github.com/cypress-io/cypress,TypeScript,49618,2015-03-04 00:46:28+00:00,0,2,375.1,27.093333333333334,7.725,408,0.3722,81,0.0,1,1.0,1,0.68,0,13.527,0.9161,4.49,0.07,217,0.4486,0.0,19088,954400,1527040,9544,101802.7,11054.1,3227.96,516473.7,157512.3,81.3,4071
TanStack/query,https://github.com/TanStack/query,TypeScript,49222,2019-09-10 19:23:58+00:00,0,2,123.19,3.356388888888889,155.2313888888889,457,0.3603,81,0.0,1,2.0,1,0.82,0,11.806,3.0979,0.04,0.34,80,0.0325,0.0,3725,186250,298000,1862,19866.7,1533.9,580.51,92882.2,28970.0,81.4,2419
expo/expo,https://github.com/expo/expo,TypeScript,48994,2016-08-15 17:14:25+00:00,0,2,660.85,22.398888888888887,16.703333333333333,400,0.1076,37,0.0,1,1.0,1,0.46,0,13.682,-1.6154,0.0,0.02,32,0.434,0.0,29251,1462550,2340080,14625,156005.3,8959.6,5053.33,808532.5,242397.0,83.9,3541
OpenCut-app/OpenCut,https://github.com/OpenCut-app/OpenCut,TypeScript,48410,2025-06-22 08:02:17+00:00,0,2,383.9,5.574722222222222,357.00416666666666,95,0.6752,64,0.0,1,1.5,1,0.1,0,2.866,0.7168,17.91,0.1,29,0.0703,0.0,1478,73900,118240,739,7882.7,529.6,219.93,35189.1,11138.0,78.2,308
makeplane/plane,https://github.com/makeplane/plane,TypeScript,48383,2022-11-19 12:55:01+00:00,0,2,442.68,11.491666666666667,74.61944444444444,144,0.1683,68,0.0,1,1.0,1,0.44,0,6.191,-0.6853,23.65,0.03,54,0.2476,0.0,6939,346950,555120,3469,37008.0,1654.8,1115.56,178489.0,54698.2,83.3,1254
type-challenges/type-challenges,https://github.com/type-challenges/type-challenges,TypeScript,48001,2020-07-23 14:33:11+00:00,2,2,32.1,6.122777777777777,39.69916666666667,233,0.3808,84,0.0,1,1.0,1,0.98,0,9.832,-0.2133,0.0,0.23,21,0.02,0.0,843,42150,67440,421,4496.0,1426.6,121.97,19515.0,6579.0,78.7,2101
pixijs/pixijs,https://github.com/pixijs/pixijs,TypeScript,47006,2013-01-21 22:40:50+00:00,1,2,134.96,32.38472222222222,432.33,387,0.3308,77,0.0,1,1.0,1,0.58,1,12.784,-0.8217,12.37,0.03,222,0.0413,0.0,8167,408350,653360,4083,43557.3,12532.9,1323.72,211794.9,67897.5,86.6,4841
tldraw/tldraw,https://github.com/tldraw/tldraw,TypeScript,46508,2021-05-09 11:48:37+00:00,0,2,242.34,1.067361111111111,40.72097222222222,209,0.441,86,0.0,1,1.0,1,0.66,0,11.44,-0.3007,7.64,0.12,105,0.1262,0.0,5492,274600,439360,2746,29290.7,223.1,872.66,139626.2,42637.5,80.6,1813
slidevjs/slidev,https://github.com/slidevjs/slidev,TypeScript,46016,2021-04-24 01:25:23+00:00,2,2,131.52,1.8463888888888889,110.41194444444444,343,0.6519,71,0.0,1,1.0,1,0.88,1,10.486,0.4021,11.91,0.04,58,0.3256,0.0,3002,150100,240160,1501,16010.7,633.3,462.82,74051.0,23005.5,83.3,1826
prisma/prisma,https://github.com/prisma/prisma,TypeScript,45835,2019-06-20 13:33:47+00:00,1,2,329.21,38.77,106.57944444444443,337,0.2437,44,0.0,1,1.0,1,0.4,0,11.458,-1.1189,5.61,0.0,100,0.0102,0.0,10292,514600,823360,5146,54890.7,13065.5,1687.54,270006.7,85366.3,82.5,2501
jestjs/jest,https://github.com/jestjs/jest,TypeScript,45342,2013-12-10 00:18:04+00:00,5,2,104.65,7.504166666666666,1441.7108333333333,422,0.287,84,0.0,1,1.0,1,0.8,0,14.038,-0.0559,49.64,0.13,156,0.2079,0.0,5906,295300,472480,2953,31498.7,3166.8,941.86,150698.1,46839.0,81.7,4515
chenglou/pretext,https://github.com/chenglou/pretext,TypeScript,45331,2026-03-07 21:06:28+00:00,3,2,657.39,21.293055555555554,39.49972222222222,7,0.9815,5,0.0,1,0.0,1,0.96,0,13.749,3.4336,0.0,0.55,86,0.0907,0.0,378,18900,30240,189,2016.0,149.1,63.05,10087.8,3070.3,55.9,46
RocketChat/Rocket.Chat,https://github.com/RocketChat/Rocket.Chat,TypeScript,45200,2015-05-19 07:36:09+00:00,0,2,535.39,2.156944444444445,8.869166666666667,367,0.1628,47,0.0,1,2.0,1,0.2,0,13.643,-0.514,2.84,0.0,88,0.0604,0.0,26736,1336800,2138880,13368,142592.0,791.6,4598.13,735700.4,218673.6,83.4,3995
twentyhq/twenty,https://github.com/twentyhq/twenty,TypeScript,45176,2022-12-01 13:04:40+00:00,0,2,661.26,1.6129166666666666,4.045277777777778,455,0.1386,74,0.0,1,1.0,1,0.86,0,9.756,6.0315,7.93,0.02,146,0.2149,0.0,10266,513300,821280,5133,54752.0,733.9,1683.07,269290.5,81454.3,83.6,1242
upscayl/upscayl,https://github.com/upscayl/upscayl,TypeScript,44837,2022-07-30 17:19:20+00:00,29,2,57.5,0.0,860.8508333333333,45,0.6774,0,0.0,1,0.0,1,1.0,0,9.282,0.0105,44.39,0.25,166,0.0942,0.0,961,48050,76880,480,5125.3,0.0,139.96,22392.8,7041.2,75.2,1337
react-hook-form/react-hook-form,https://github.com/react-hook-form/react-hook-form,TypeScript,44676,2019-03-05 23:47:10+00:00,2,2,119.72,2.408611111111111,64.42416666666666,377,0.8015,79,0.0,1,1.0,1,0.76,0,11.185,0.986,11.06,0.44,85,0.0108,0.0,3900,195000,312000,1950,20800.0,908.0,731.02,116963.1,34065.0,76.8,2606
remotion-dev/remotion,https://github.com/remotion-dev/remotion,TypeScript,44630,2020-06-23 19:49:10+00:00,0,2,1188.74,3.806944444444445,9.086666666666666,322,0.8619,84,0.0,1,1.0,1,0.2,0,13.559,-26.9825,2.12,0.1,121,0.2591,0.0,31680,1584000,2534400,15840,168960.0,1225.8,6593.79,1055007.2,295849.2,76.4,2132
vercel/hyper,https://github.com/vercel/hyper,TypeScript,44588,2016-07-01 06:01:21+00:00,5,2,37.42,5.144722222222223,32.458888888888886,253,0.2322,75,0.0,1,0.0,1,0.34,1,9.45,0.0,100.87,0.01,108,0.0188,0.0,1675,83750,134000,837,8933.3,1301.6,250.81,40129.6,12883.0,87.3,3581
CherryHQ/cherry-studio,https://github.com/CherryHQ/cherry-studio,TypeScript,44370,2024-05-24 01:56:26+00:00,0,2,657.44,5.387222222222222,32.27583333333333,355,0.3645,75,0.0,1,2.0,1,0.4,1,9.639,-0.5944,4.4,0.14,441,0.034,0.0,5769,288450,461520,2884,30768.0,1912.5,918.94,147029.8,45363.7,86.4,702
streamich/react-use,https://github.com/streamich/react-use,TypeScript,43974,2018-10-27 10:16:05+00:00,95,2,84.93,2.095972222222222,24.29805555555556,159,0.3738,58,0.0,1,0.0,1,0.34,1,10.156,0.0,109.14,0.29,92,0.0054,0.0,2806,140300,224480,1403,14965.3,333.3,431.14,68983.0,21379.2,78.3,2643
AykutSarac/jsoncrack.com,https://github.com/AykutSarac/jsoncrack.com,TypeScript,43908,2022-01-30 15:25:18+00:00,2,2,96.36,12.06125,346.9504166666667,36,0.9624,44,0.0,1,1.0,1,0.74,0,7.173,0.3811,107.48,0.18,28,0.1042,0.0,1861,93050,148880,930,9925.3,434.2,336.16,53785.4,15850.0,75.2,1545
babel/babel,https://github.com/babel/babel,TypeScript,43892,2014-09-28 13:38:23+00:00,1,2,325.07,2.4344444444444444,3.3472222222222223,409,0.3423,55,0.0,1,2.0,1,0.62,1,14.572,-0.479,17.66,0.2,109,0.2521,0.0,17176,858800,1374080,8588,91605.3,995.7,2889.33,462293.6,138560.1,86.5,4227
DIYgod/RSSHub,https://github.com/DIYgod/RSSHub,TypeScript,43632,2018-04-02 14:43:21+00:00,0,2,237.23,2.719444444444445,26.629722222222224,422,0.2129,77,0.0,1,1.0,1,0.82,0,9.061,1.0035,0.0,0.05,202,0.0786,0.0,8736,436800,698880,4368,46592.0,1147.6,1420.72,227314.9,69103.3,82.9,2946
FuelLabs/fuels-ts,https://github.com/FuelLabs/fuels-ts,TypeScript,43215,2021-09-03 18:11:03+00:00,29,2,74.72,13.023888888888887,51.79680555555556,57,0.1735,91,0.0,1,1.5,1,0.48,0,10.933,0.0,24.18,0.01,111,0.0265,0.0,1556,77800,124480,778,8298.7,742.4,232.13,37141.5,11800.4,80.8,1666
nilbuild/developer-roadmap,https://github.com/nilbuild/developer-roadmap,TypeScript,353641,2017-03-15 13:45:52+00:00,1,2,140.94,54.36527777777778,44.410555555555554,469,0.5339,22,0.0,1,1.0,1,0.92,1,11.182,-0.3951,0.0,0.0,100,0.1548,0.0,5863,293150,469040,2931,31269.3,25497.3,934.66,149546.3,53193.1,84.6,3328
siyuan-note/siyuan,https://github.com/siyuan-note/siyuan,TypeScript,42985,2020-08-30 09:21:35+00:00,0,2,859.12,8.7975,9.26388888888889,104,0.5103,75,0.0,1,1.0,1,0.94,0,14.513,-2.1329,2.99,0.33,0,0.4384,0.0,22176,1108800,1774080,11088,118272.0,914.9,3778.39,604542.9,180319.1,79.9,2065
Fission-AI/OpenSpec,https://github.com/Fission-AI/OpenSpec,TypeScript,42920,2025-08-05 10:37:45+00:00,1,2,162.43,0.6341666666666667,114.05666666666669,52,0.8933,59,0.0,1,1.0,1,0.44,1,8.538,0.2273,10.4,0.24,40,0.011,0.0,534,26700,42720,267,2848.0,33.0,90.62,14499.4,4333.8,74.0,263
fastapi/full-stack-fastapi-template,https://github.com/fastapi/full-stack-fastapi-template,TypeScript,42863,2019-02-23 15:08:34+00:00,4,2,15.6,81.45916666666666,0.0,74,0.4098,41,0.0,1,3.0,1,0.7,0,8.891,-1.007,392.46,0.26,6,0.2955,0.0,510,25500,40800,255,2720.0,6028.0,71.96,11513.3,5471.1,73.2,2615
colinhacks/zod,https://github.com/colinhacks/zod,TypeScript,42500,2020-03-07 20:59:08+00:00,69,2,58.74,40.31625,13.091666666666669,462,0.4862,64,0.0,1,1.0,1,0.16,0,13.102,-0.3322,10.13,0.23,53,0.1115,0.0,1594,79700,127520,797,8501.3,18626.1,238.09,38094.5,17457.4,74.4,2171
janhq/jan,https://github.com/janhq/jan,TypeScript,42169,2023-08-17 02:17:10+00:00,1,2,479.43,4.7508333333333335,48.223888888888894,146,0.2488,58,0.0,1,1.0,1,0.32,1,8.006,-6.8671,14.08,0.06,84,0.261,0.0,5885,294250,470800,2942,31386.7,693.6,938.35,150135.5,45928.5,87.4,982
calcom/cal.diy,https://github.com/calcom/cal.diy,TypeScript,42133,2021-03-22 13:47:42+00:00,0,2,612.57,16.7625,10.182222222222222,430,0.0995,63,0.0,1,1.5,1,0.96,0,11.008,-8.3706,3.13,0.21,185,0.0412,0.0,14250,712500,1140000,7125,76000.0,7207.9,2374.85,379975.3,116157.4,84.0,1861
payloadcms/payload,https://github.com/payloadcms/payload,TypeScript,42032,2021-01-05 18:49:45+00:00,1,2,621.06,25.14305555555556,31.91513888888889,433,0.2791,78,0.0,1,1.0,1,0.5,1,11.492,0.6434,3.94,0.05,415,0.0347,0.0,15022,751100,1201760,7511,80117.3,10886.9,2510.12,401618.7,123648.5,87.1,1935
hexojs/hexo,https://github.com/hexojs/hexo,TypeScript,41358,2012-09-23 15:17:08+00:00,2,2,57.81,22.836666666666662,22.625833333333333,171,0.5782,69,0.0,1,1.0,1,0.88,1,13.442,0.0769,94.84,0.21,48,0.0083,0.0,3585,179250,286800,1792,19120.0,3905.1,557.63,89220.2,28575.6,84.1,4961
styled-components/styled-components,https://github.com/styled-components/styled-components,TypeScript,41024,2016-08-16 06:41:32+00:00,0,2,81.88,8.690277777777778,119.85972222222222,340,0.305,74,0.0,1,1.0,1,0.86,0,14.529,1.1119,46.24,0.42,23,0.0849,0.0,3623,181150,289840,1811,19322.7,2954.7,563.83,90213.5,28590.5,82.0,3540
vuetifyjs/vuetify,https://github.com/vuetifyjs/vuetify,TypeScript,40994,2016-09-12 00:39:35+00:00,1,2,382.07,19.20138888888889,10.013472222222225,428,0.4749,63,0.0,1,1.0,1,0.78,0,11.208,-2.0594,5.21,0.23,64,0.4519,0.0,16773,838650,1341840,8386,89456.0,8218.2,2818.19,450911.2,137375.7,80.2,3512
chakra-ui/chakra-ui,https://github.com/chakra-ui/chakra-ui,TypeScript,40391,2019-08-17 14:27:54+00:00,0,2,326.02,20.072777777777777,25.524444444444445,405,0.6605,83,0.0,1,1.0,1,0.66,0,11.613,-0.5594,13.43,0.11,86,0.1513,0.0,9960,498000,796800,4980,53120.0,8129.5,1630.43,260868.7,81172.6,78.4,2444
KeygraphHQ/shannon,https://github.com/KeygraphHQ/shannon,TypeScript,40340,2025-09-27 01:51:47+00:00,2,2,88.42,1.6222222222222222,90.95194444444444,7,0.5325,22,0.0,1,1.0,1,0.4545,0,1.279,-1.2902,0.0,0.03,13,0.0843,0.0,231,11550,18480,115,1232.0,11.4,31.33,5012.4,1621.9,58.2,209
badlogic/pi-mono,https://github.com/badlogic/pi-mono,TypeScript,40134,2025-08-09 14:03:50+00:00,0,2,1135.69,4.909722222222222,8.407916666666667,181,0.8033,56,0.0,1,0.0,1,0.84,0,15.128,-0.5455,1.4,0.08,61,0.0373,0.0,3691,184550,295280,1845,19685.3,888.7,689.94,110390.6,32187.4,77.0,260
trpc/trpc,https://github.com/trpc/trpc,TypeScript,40099,2020-07-18 01:17:11+00:00,1,2,121.84,2.358055555555556,34.525,457,0.6326,70,0.0,1,1.0,1,0.54,0,11.804,-0.5245,9.85,0.47,72,0.1593,0.0,3209,160450,256720,1604,17114.7,1077.6,496.38,79421.5,24764.9,78.6,2107
mifi/lossless-cut,https://github.com/mifi/lossless-cut,TypeScript,40028,2016-10-30 10:49:56+00:00,0,2,73.49,174.66472222222222,132.64583333333331,125,0.8077,63,0.0,1,2.0,1,0.42,0,14.79,-0.7657,49.74,0.34,284,0.0191,0.0,3183,159150,254640,1591,16976.0,21833.1,590.59,94495.1,33937.0,76.9,3465
appsmithorg/appsmith,https://github.com/appsmithorg/appsmith,TypeScript,39687,2020-06-30 04:07:36+00:00,1,2,684.46,10.955972222222222,215.39027777777773,322,0.1107,84,0.0,1,1.0,1,0.7,0,13.747,0.2063,9.1,0.01,0,0.3392,0.0,18181,909050,1454480,9090,96965.3,3527.8,3067.1,490736.5,147688.3,83.8,2125
chatboxai/chatbox,https://github.com/chatboxai/chatbox,TypeScript,39635,2023-03-06 12:22:15+00:00,17,2,66.62,124.38805555555555,27.677777777777777,63,0.3762,54,0.0,1,2.0,1,0.2083,1,11.942,0.2692,81.15,0.0,249,0.0447,0.0,941,47050,75280,470,5018.7,7836.4,136.9,21903.8,9241.0,83.9,1130
novuhq/novu,https://github.com/novuhq/novu,TypeScript,38863,2021-08-26 15:22:44+00:00,0,2,938.87,19.584444444444443,0.0,360,0.2341,91,0.0,1,1.0,1,0.96,0,11.222,3.8042,9.89,0.15,242,0.0338,0.0,19998,999900,1599840,9999,106656.0,7050.4,3389.73,542357.5,163914.6,82.7,1704
moeru-ai/airi,https://github.com/moeru-ai/airi,TypeScript,38623,2024-12-01 16:33:36+00:00,0,2,535.11,1.5069444444444444,57.70972222222223,141,0.5652,79,0.0,1,3.0,1,0.76,0,10.359,3.9056,4.94,0.15,82,0.299,0.0,3418,170900,273440,1709,18229.3,212.5,530.38,84861.4,26150.7,79.3,511
Kong/insomnia,https://github.com/Kong/insomnia,TypeScript,38349,2016-04-23 03:54:26+00:00,1,2,132.33,4.555833333333333,235.8623611111111,329,0.3475,81,0.0,1,2.0,1,0.84,0,13.054,0.5315,8.12,0.06,68,0.4238,0.0,6044,302200,483520,3022,32234.7,1498.9,964.98,154397.6,47446.5,81.4,3654
outline/outline,https://github.com/outline/outline,TypeScript,38273,2016-05-22 21:31:47+00:00,0,2,185.64,21.63833333333333,8.491666666666667,221,0.753,83,0.0,1,1.0,1,0.98,0,14.325,0.8566,21.01,0.31,282,0.0365,0.0,8412,420600,672960,4206,44864.0,4782.1,1638.53,262165.3,76299.7,77.5,3625
RSSNext/Folo,https://github.com/RSSNext/Folo,TypeScript,38152,2024-04-08 03:23:35+00:00,0,2,726.31,1.2016666666666669,94.83472222222224,151,0.4185,77,0.0,1,1.0,1,0.94,0,9.151,2.8776,11.07,0.19,55,0.0439,0.0,6791,339550,543280,3395,36218.7,181.5,1090.59,174493.9,53062.6,80.8,748
ant-design/ant-design-pro,https://github.com/ant-design/ant-design-pro,TypeScript,38131,2017-08-25 10:40:44+00:00,1,2,65.24,9.830972222222222,46.175,323,0.3696,60,0.0,1,1.0,1,0.98,1,13.25,1.1888,260.48,0.04,70,0.01,0.0,2581,129050,206480,1290,13765.3,3175.4,394.92,63186.9,20472.6,86.2,3165
vadimdemedes/ink,https://github.com/vadimdemedes/ink,TypeScript,37983,2017-06-12 06:12:28+00:00,8,2,9.93,39.60305555555556,63.68055555555556,161,0.2868,68,0.0,1,1.0,1,0.66,1,14.426,-1.0,52.74,0.31,58,0.0,0.0,401,20050,32080,200,2138.7,6376.1,55.9,8944.4,4771.1,77.5,3232
NervJS/taro,https://github.com/NervJS/taro,TypeScript,37428,2018-04-08 09:32:26+00:00,1,2,340.93,2.700555555555556,0.9997222222222222,328,0.1485,61,0.0,1,1.0,1,0.74,1,11.59,0.0804,19.92,0.04,125,0.4213,0.0,12525,626250,1002000,6262,66800.0,885.8,2073.94,331830.5,100031.8,88.4,2939
portainer/portainer,https://github.com/portainer/portainer,TypeScript,37286,2016-05-19 20:15:28+00:00,1,2,121.36,1.8311111111111111,110.08125,228,0.2266,12,0.0,1,6.0,1,0.9545,0,11.021,1.3706,9.63,0.08,178,0.5137,0.0,5502,275100,440160,2751,29344.0,417.5,874.33,139893.1,42775.9,82.7,3627
ChromeDevTools/chrome-devtools-mcp,https://github.com/ChromeDevTools/chrome-devtools-mcp,TypeScript,37208,2025-09-11 10:39:55+00:00,0,2,228.37,0.5909722222222222,3.654166666666667,79,0.4506,62,0.0,1,1.0,1,0.56,1,11.405,-0.6434,7.2,0.0,79,0.048,0.0,648,32400,51840,324,3456.0,46.7,92.53,14804.8,4703.0,80.2,227
typeorm/typeorm,https://github.com/typeorm/typeorm,TypeScript,36464,2016-02-29 07:41:14+00:00,1,2,75.15,12.56,102.03055555555557,422,0.2478,68,0.0,1,2.0,1,0.82,1,13.06,1.4685,77.84,0.13,159,0.0022,0.0,3483,174150,278640,1741,18576.0,5300.3,540.98,86556.7,28189.4,87.4,3708
amruthpillai/reactive-resume,https://github.com/amruthpillai/reactive-resume,TypeScript,36463,2020-03-25 14:08:22+00:00,0,2,185.44,66.68152777777777,7.932222222222222,182,0.8785,76,0.0,1,1.0,1,0.82,0,13.932,0.2762,44.72,0.45,118,0.0079,0.0,5153,257650,412240,2576,27482.7,12136.0,979.43,156709.1,48724.0,76.2,2223
ueberdosis/tiptap,https://github.com/ueberdosis/tiptap,TypeScript,36443,2018-08-20 19:58:58+00:00,3,2,201.66,38.22444444444445,11.991111111111111,427,0.447,72,0.0,1,1.0,1,0.46,1,12.985,0.6993,5.22,0.23,94,0.0104,0.0,7063,353150,565040,3531,37669.3,16321.8,1136.5,181839.6,60099.1,85.3,2802
mattermost/mattermost,https://github.com/mattermost/mattermost,TypeScript,36373,2015-06-15 06:50:02+00:00,0,2,399.54,9.91611111111111,0.0,387,0.0878,82,0.0,1,1.0,1,0.3,0,13.798,1.2098,2.37,0.01,0,0.5091,0.0,19817,990850,1585360,9908,105690.7,3837.5,3357.53,537204.4,161437.5,84.1,3968
umami-software/umami,https://github.com/umami-software/umami,TypeScript,36332,2020-07-17 07:59:00+00:00,1,2,228.24,3.635833333333333,106.00972222222222,351,0.6136,55,0.0,1,1.0,1,0.56,0,13.811,-3.6329,35.57,0.1,106,0.0311,0.0,6014,300700,481120,3007,32074.7,1276.2,959.96,153593.0,47138.8,78.8,2108
xyflow/xyflow,https://github.com/xyflow/xyflow,TypeScript,36322,2019-07-15 14:47:30+00:00,4,2,168.51,11.348888888888888,105.44333333333331,126,0.7318,38,0.0,1,1.0,1,0.5,1,12.55,-0.535,17.26,0.01,29,0.145,0.0,5209,260450,416720,2604,27781.3,1430.0,990.61,158497.7,46019.2,82.3,2473
lerna/lerna,https://github.com/lerna/lerna,TypeScript,36071,2015-12-04 09:36:55+00:00,10,2,58.53,91.04861111111111,111.16194444444444,333,0.5209,63,0.0,1,1.0,1,0.18,0,16.623,-0.3846,30.45,0.2,59,0.038,0.0,2770,138500,221600,1385,14773.3,30319.2,425.34,68054.0,30093.2,79.0,3786
danny-avila/LibreChat,https://github.com/danny-avila/LibreChat,TypeScript,36020,2023-02-12 01:06:52+00:00,0,2,264.29,8.937083333333334,5.561944444444444,328,0.6328,52,0.0,1,1.0,1,0.98,0,5.009,-0.9755,9.3,0.1,174,0.2415,0.0,3862,193100,308960,1931,20597.3,2931.4,602.95,96472.3,30472.5,78.7,1169
TriliumNext/Trilium,https://github.com/TriliumNext/Trilium,TypeScript,35742,2017-05-23 00:30:20+00:00,0,2,663.17,8.125555555555556,2.756388888888889,321,0.514,68,0.0,1,1.0,1,0.88,0,11.14,9.451,10.24,0.97,147,0.5135,0.0,27024,1351200,2161920,13512,144128.0,2608.3,4650.15,744023.8,221651.2,79.9,3260
solidjs/solid,https://github.com/solidjs/solid,TypeScript,35457,2018-04-24 16:36:27+00:00,1,2,50.33,7.000555555555556,52.701388888888886,174,0.776,77,0.0,1,2.0,1,0.18,0,13.263,0.1119,108.16,0.01,41,0.2758,0.0,1839,91950,147120,919,9808.0,1218.1,331.99,53118.0,15893.0,77.2,2923
alan2207/bulletproof-react,https://github.com/alan2207/bulletproof-react,TypeScript,34925,2021-05-30 14:47:16+00:00,8,2,11.66,30.06305555555556,160.6848611111111,48,0.7577,57,0.0,1,1.0,1,0.6667,0,10.766,0.0629,0.0,0.31,7,0.0801,0.0,260,13000,20800,130,1386.7,1443.0,42.56,6810.1,2488.3,65.7,1784
directus/directus,https://github.com/directus/directus,TypeScript,34917,2012-12-12 01:35:36+00:00,0,2,195.86,215.8763888888889,48.89805555555556,439,0.5167,79,0.0,1,0.0,1,0.44,1,10.918,-0.8601,11.74,0.0,35,0.2259,0.0,11955,597750,956400,5977,63760.0,94769.7,1974.95,315992.5,123509.4,84.8,4883
pnpm/pnpm,https://github.com/pnpm/pnpm,TypeScript,34739,2016-01-28 07:40:43+00:00,2,2,225.51,20.97,26.105833333333333,393,0.8003,47,0.0,1,1.0,1,0.42,0,13.62,0.3042,1.77,0.17,63,0.012,0.0,10540,527000,843200,5270,56213.3,8241.2,2076.32,332210.7,97021.2,76.8,3739
refinedev/refine,https://github.com/refinedev/refine,TypeScript,34556,2021-01-20 12:01:32+00:00,10,2,298.12,24.50638888888889,210.9883333333333,314,0.2933,90,0.0,1,1.0,1,0.68,0,10.938,-2.5804,8.15,0.0,75,0.0203,0.0,7125,356250,570000,3562,38000.0,7695.0,1146.97,183516.0,58011.7,81.2,1912
jaredpalmer/formik,https://github.com/jaredpalmer/formik,TypeScript,34378,2017-06-14 19:50:59+00:00,166,2,45.59,4.352222222222222,462.7241666666667,427,0.6709,73,0.0,1,1.0,1,0.96,0,12.948,0.0,165.99,0.21,35,0.0599,0.0,1750,87500,140000,875,9333.3,1858.4,262.62,42018.4,13627.8,64.5,3071
drizzle-team/drizzle-orm,https://github.com/drizzle-team/drizzle-orm,TypeScript,34047,2021-06-24 09:03:05+00:00,0,2,131.07,3.872777777777778,176.38569444444445,123,0.3672,19,0.0,1,0.0,1,0.46,0,8.401,0.021,6.96,0.02,26,0.0132,0.0,2895,144750,231600,1447,15440.0,476.4,445.51,71282.1,22119.3,81.3,1767
ItzCrazyKns/Vane,https://github.com/ItzCrazyKns/Vane,TypeScript,33991,2024-04-09 10:51:32+00:00,15,2,109.73,53.49555555555556,163.67444444444445,48,0.8904,17,0.0,1,1.0,1,0.84,0,4.724,0.5524,42.74,0.34,44,0.0121,0.0,1004,50200,80320,502,5354.7,2567.8,175.85,28135.3,9074.8,74.8,732
ZuodaoTech/everyone-can-use-english,https://github.com/ZuodaoTech/everyone-can-use-english,TypeScript,33924,2019-03-15 16:33:53+00:00,82,2,45.9,69.11041666666667,287.7416666666667,70,0.5083,48,0.0,1,0.0,1,0.6552,0,12.3,-0.0769,10.79,0.2,23,0.4003,0.0,1444,72200,115520,722,7701.3,4837.7,214.62,34339.6,12169.9,73.1,2517
balena-io/etcher,https://github.com/balena-io/etcher,TypeScript,33570,2015-10-27 16:53:23+00:00,17,2,57.34,0.8568055555555556,29.301388888888887,85,0.2873,86,0.0,1,1.0,1,0.62,1,14.057,0.0,35.69,0.0,90,0.0082,0.0,2736,136800,218880,1368,14592.0,72.8,419.86,67177.2,20753.3,85.7,3817
