stars,days_inactive,code_churn_normalized,pr_merge_time_median_h,issues_resolution_time_h,active_contributors,bus_factor_ratio,pr_count_merged,review_cycle_count,has_ci,ci_success_rate,has_tests,weighted_experience,commit_velocity_trend,release_regularity,weekend_commit_ratio,dependency_count,language_diversity,log_active_contributors,log_pr_count_merged,log_stars,log_dependency_count,log_code_churn_normalized,log_pr_merge_time_median_h,log_issues_resolution_time_h,process_maturity,effort_distribution,ci_failure_rate,pr_per_contributor,exp_weighted_churn,contributor_productivity,review_effort_proxy
32909,5,42.37,44.59666666666666,255.0638888888889,29,0.8425,44,1.0,1,0.86,0,12.943,0.1573,0.0,0.53,45,0.3458,3.4011973816621555,3.8066624897703196,10.401531841937386,3.828641396489095,3.7697679578472747,3.819834614433243,5.545426979315378,0.5,0.15749999999999997,0.14,1.4666666666666666,548.39491,1.4123333333333332,44.59666666666666
32854,0,275.56,32.97027777777778,50.735,66,0.5308,62,2.0,1,0.96,1,5.959,7.1434,12.37,0.47,64,0.0437,4.204692619390966,4.143134726391533,10.399859219331969,4.174387269895637,5.622427795613369,3.5254859592888326,3.9461345350569137,1.0,0.46919999999999995,0.040000000000000036,0.9253731343283582,1642.06204,4.112835820895523,65.94055555555556
32801,0,1568.91,7.294444444444444,13.008333333333333,392,0.46,55,2.0,1,0.42,0,9.413,-5.4371,3.91,0.0,25,0.1569,5.973809611869261,4.02535169073515,10.398244768123055,3.258096538021482,7.358773571858458,2.11558594664898,2.6396523906265696,0.5,0.54,0.5800000000000001,0.13994910941475827,14768.14983,3.992137404580153,14.588888888888889
32795,0,324.12,22.77375,85.58638888888889,439,0.2914,68,1.0,1,0.42,0,9.15,2.1573,8.77,0.01,144,0.1457,6.0867747269123065,4.23410650459726,10.398061835716069,4.976733742420574,5.784194344950063,3.1685820308137336,4.461142631031817,0.5,0.7086,0.5800000000000001,0.15454545454545454,2965.6980000000003,0.7366363636363636,22.77375
170874,1,46.82,0.3088888888888889,33.933055555555555,431,0.0912,63,1.0,1,0.22,0,14.392,0.9965,0.0,0.23,0,0.0,6.068425588244111,4.1588830833596715,12.048687574026252,0.0,3.867443962030179,0.2691786008872213,3.5534335315332735,0.5,0.9088,0.78,0.14583333333333334,673.83344,0.10837962962962963,0.3088888888888889
169879,0,399.23,1.4068055555555556,7.723333333333334,455,0.2498,74,1.0,1,0.46,0,13.896,-0.1573,1.8,0.07,0,0.3529,6.1224928095143865,4.31748811353631,12.042847584427207,0.0,5.992039381858825,0.8783003726360987,2.166001427873945,0.5,0.7502,0.54,0.16228070175438597,5547.7000800000005,0.8755043859649123,1.4068055555555556
133626,0,1104.07,0.0,5.999861111111111,381,0.1284,0,0.0,1,0.087,1,14.207,0.3951,0.0,0.01,0,0.1005,5.945420608606575,0.0,11.802807615474459,0.0,7.007663960361716,0.0,1.9458903075886314,1.0,0.8716,0.913,0.0,15685.52249,2.890235602094241,0.0
106068,10,29.86,0.4915277777777778,418.9313888888889,125,0.8394,38,1.0,1,0.98,1,11.873,-0.1434,24.43,0.26,0,0.1965,4.836281906951478,3.6635616461296463,11.571845104718674,0.0,3.4294608469350147,0.3998009488540698,6.040091338144391,1.0,0.16059999999999997,0.020000000000000018,0.30158730158730157,354.52777999999995,0.236984126984127,0.4915277777777778
88370,1,32.76,30.020138888888887,742.5740277777777,439,0.2555,58,1.0,1,0.9,0,14.361,-0.4406,142.39,0.47,0,0.0045,6.0867747269123065,4.07753744390572,11.389299140505509,0.0,3.5192766697277564,3.4346366351364637,6.6114683275581445,0.5,0.7444999999999999,0.09999999999999998,0.1318181818181818,470.46636,0.07445454545454545,30.020138888888887
87750,0,146.24,14.227777777777778,11.524166666666666,416,0.6656,55,1.0,1,0.94,0,14.968,0.2483,10.39,0.19,0,0.0532,6.0330862217988015,4.02535169073515,11.382258537274573,0.0,4.99206390851082,2.7231212454125755,2.527660111158003,0.5,0.33440000000000003,0.06000000000000005,0.13189448441247004,2188.92032,0.350695443645084,14.227777777777778
83039,0,139.36,6.546944444444445,4.07,339,0.5757,57,1.0,1,0.9,1,15.049,0.1259,8.53,0.13,0,0.1547,5.8289456176102075,4.060443010546419,11.327077698399716,0.0,4.944210550715014,2.021142771998897,1.623340817603092,1.0,0.4243,0.09999999999999998,0.1676470588235294,2097.2286400000003,0.40988235294117653,6.546944444444445
79762,3,60.93,3.353333333333333,41.79444444444445,307,0.8381,60,2.0,1,0.44,1,14.657,0.0594,20.48,0.6,0,0.3427,5.730099782973574,4.110873864173311,11.28681501676689,0.0,4.1260047149499695,1.4709418351801753,3.7564082914627557,1.0,0.16190000000000004,0.56,0.19480519480519481,893.05101,0.19782467532467532,6.706666666666666
76969,2,191.7,17.07,14.956944444444444,357,0.4618,70,3.0,1,0.12,1,12.626,1.8217,23.14,0.03,0,0.0045,5.8805329864007,4.2626798770413155,11.251171014528364,0.0,5.2611345754203205,2.8942531046041373,2.769894122843264,1.0,0.5382,0.88,0.19553072625698323,2420.4042,0.5354748603351955,51.21
71807,0,48.08,7.679444444444444,28.53527777777778,366,0.4754,87,1.0,1,0.54,0,13.868,-0.7832,0.0,0.13,0,0.0206,5.905361848054571,4.477336814478207,11.181751169442313,0.0,3.8934516198427107,2.160957522527647,3.3855854057523094,0.5,0.5246,0.45999999999999996,0.23705722070844687,666.7734399999999,0.13100817438692097,7.679444444444444
71487,0,777.91,55.58861111111111,29.786944444444444,394,0.2627,67,1.0,1,0.38,0,14.322,1.3601,6.89,0.06,0,0.027,5.978885764901122,4.219507705176107,11.177284882428873,0.0,6.6578955064620535,4.035807747844078,3.427090718442415,0.5,0.7373000000000001,0.62,0.16962025316455695,11141.227019999998,1.9693924050632912,55.58861111111111
70013,6,22.67,10.98277777777778,40.78930555555556,199,0.3113,79,1.0,1,0.46,0,9.711,0.0455,16.14,0.25,0,0.1852,5.298317366548036,4.382026634673881,11.156450501034163,0.0,3.1642084235258925,2.4834704337381184,3.7326404588428233,0.5,0.6887,0.54,0.395,220.14837000000003,0.11335,10.98277777777778
68613,0,11.93,3.002222222222222,750.10375,75,0.2216,63,1.0,1,0.94,0,10.275,0.0874,16.16,0.03,0,0.4269,4.330733340286331,4.1588830833596715,11.136251874524806,0.0,2.559550192783766,1.3868497624115907,6.621543791356909,0.5,0.7784,0.06000000000000005,0.8289473684210527,122.58075,0.15697368421052632,3.002222222222222
63756,0,217.18,1.9508333333333328,29.22277777777778,349,0.1263,81,1.5,1,0.74,0,12.309,-2.1154,9.94,0.01,0,0.1265,5.857933154483459,4.406719247264253,11.062834260914231,0.0,5.38532041016961,1.082087616335812,3.4085958711437656,0.5,0.8737,0.26,0.23142857142857143,2673.26862,0.6205142857142857,2.926249999999999
62853,0,108.19,14.862222222222222,97.77583333333334,417,0.2445,90,1.0,1,0.8,0,13.44,0.4196,6.15,0.0,0,0.0767,6.035481432524756,4.51085950651685,11.048569855589088,0.0,4.6930894840259745,2.76394032128574,4.592852972944562,0.5,0.7555000000000001,0.19999999999999996,0.215311004784689,1454.0736,0.25882775119617224,14.862222222222222
60792,70,195.25,0.9033333333333332,2.7594444444444446,409,0.4395,15,1.0,1,0.84,0,14.65,-0.0315,11.87,0.21,0,0.0104,6.016157159698354,2.772588722239781,11.015229929747163,0.0,5.279389356662517,0.643606734999809,1.3242711923479695,0.5,0.5605,0.16000000000000003,0.036585365853658534,2860.4125,0.47621951219512193,0.9033333333333332
59147,0,206.45,0.7577777777777778,83.27277777777778,348,0.6101,47,1.0,1,0.94,0,8.164,-0.0769,18.77,0.22,0,0.4425,5.855071922202427,3.871201010907891,10.987798056493379,0.0,5.334890346778876,0.5640503850032885,4.434058892072112,0.5,0.3899,0.06000000000000005,0.1346704871060172,1685.4578,0.5915472779369627,0.7577777777777778
57881,0,128.54,0.9845833333333334,0.6794444444444445,44,0.9754,32,0.0,1,0.96,1,11.735,1.3007,5.79,0.35,0,0.31,3.8066624897703196,3.4965075614664802,10.966161734398609,0.0,4.863989713754771,0.6854089844648235,0.5184630508952021,1.0,0.024599999999999955,0.040000000000000036,0.7111111111111111,1508.4169,2.856444444444444,0.0
56829,0,160.24,19.47805555555556,169.6988888888889,409,0.6942,16,1.0,1,0.9,0,14.666,-0.3392,23.47,0.13,0,0.0209,6.016157159698354,2.833213344056216,10.947819634291168,0.0,5.082893938248965,3.019353852087492,5.139901120633861,0.5,0.30579999999999996,0.09999999999999998,0.03902439024390244,2350.0798400000003,0.39082926829268294,19.47805555555556
55086,0,431.44,5.228055555555556,3.1013888888888888,396,0.1411,94,2.0,1,0.88,1,13.838,1.2832,11.55,0.23,108,0.1797,5.983936280687191,4.553876891600541,10.916669032639797,4.6913478822291435,6.069443588424571,1.82906417422027,1.4113256697338217,1.0,0.8589,0.12,0.2367758186397985,5970.26672,1.086750629722922,10.456111111111111
53822,130,13.9,27.51333333333333,293.16791666666666,58,0.7075,85,0.0,1,0.92,0,14.473,0.0,185.56,0.08,0,0.0063,4.07753744390572,4.454347296253507,10.893456164087494,0.0,2.7013612129514133,3.3503718141306527,5.684150749422098,0.5,0.2925,0.07999999999999996,1.4406779661016949,201.1747,0.23559322033898306,0.0
51628,0,361.68,29.95638888888889,318.0602777777778,374,0.2071,77,1.0,1,0.46,1,11.934,-0.958,17.21,0.17,0,0.0416,5.926926025970411,4.356708826689592,10.851838809101965,0.0,5.893520902777856,3.4325794039630058,5.765380043485454,1.0,0.7928999999999999,0.54,0.20533333333333334,4316.2891199999995,0.96448,29.95638888888889
50996,0,272.08,13.404583333333337,115.475,443,0.2579,56,2.0,1,0.8,1,14.715,0.4196,19.48,0.07,0,0.1644,6.095824562432225,4.04305126783455,10.839522086446879,0.0,5.609764792550079,2.667546442976419,4.75767665770286,1.0,0.7421,0.19999999999999996,0.12612612612612611,4003.6571999999996,0.6127927927927928,26.809166666666673
50783,5,26.4,11.075416666666666,257.1175,77,0.6311,80,1.0,1,0.8,1,11.633,0.2797,109.09,0.53,0,0.0158,4.356708826689592,4.394449154672439,10.835336623326135,0.0,3.3105430133940246,2.4911717054995446,5.553414907603099,1.0,0.3689,0.19999999999999996,1.0256410256410255,307.11119999999994,0.3384615384615384,11.075416666666666
49353,3,89.04,8.009166666666667,193.39916666666667,178,0.6613,53,2.0,1,0.78,0,8.009,0.2238,18.23,0.33,0,0.0049,5.187385805840755,3.9889840465642745,10.80677409527503,0.0,4.500254016038531,2.19824257751668,5.269913605323049,0.5,0.3387,0.21999999999999997,0.29608938547486036,713.1213600000001,0.49743016759776537,16.018333333333334
48241,0,545.59,4.600555555555555,26.302222222222223,349,0.1367,94,1.0,1,0.8,0,17.226,-3.2587,7.89,0.0,0,0.0032,5.857933154483459,4.553876891600541,10.783985289911469,0.0,6.3036989784126,1.7228657991696854,3.306968098959507,0.5,0.8633,0.19999999999999996,0.26857142857142857,9398.33334,1.5588285714285715,4.600555555555555
47489,0,101.31,24.769583333333333,60.024166666666666,406,0.7014,56,1.0,1,0.6,0,13.224,-2.5105,131.99,0.62,0,0.263,6.008813185442595,4.04305126783455,10.768274441543168,0.0,4.6280074198908485,3.2491948558619774,4.111269960580159,0.5,0.2986,0.4,0.1375921375921376,1339.72344,0.24891891891891893,24.769583333333333
46842,0,109.23,3.566666666666667,3023.006805555556,81,0.7795,61,0.0,1,0.56,0,9.51,0.0,26.02,0.32,0,0.0251,4.406719247264253,4.127134385045092,10.754556863483053,0.0,4.702569091975224,1.5187835441659694,8.014337987811295,0.5,0.22050000000000003,0.43999999999999995,0.7439024390243902,1038.7773,1.3320731707317073,0.0
46087,7,9.76,266.91277777777776,774.1055555555556,75,0.7965,51,1.0,1,1.0,0,14.624,-0.0699,253.55,0.17,0,0.2771,4.330733340286331,3.9512437185814275,10.73830789141222,0.0,2.3758355547336385,5.590661471485474,6.652999220795717,0.5,0.20350000000000001,0.0,0.6710526315789473,142.73024,0.12842105263157894,266.91277777777776
45777,0,372.77,1.2152777777777777,10.671388888888888,187,0.5963,64,1.0,1,0.98,1,9.836,2.2832,10.09,0.24,0,0.3257,5.236441962829949,4.174387269895637,10.731558905352594,0.0,5.923640634978882,0.7953778032088439,2.4571404528320637,1.0,0.40369999999999995,0.020000000000000018,0.3404255319148936,3666.56572,1.9828191489361702,1.2152777777777777
44024,0,323.64,24.14638888888889,3.930277777777778,382,0.2125,87,1.0,1,0.88,1,14.292,1.479,8.79,0.01,0,0.004,5.948034989180646,4.477336814478207,10.692512933364407,0.0,5.7827168760775045,3.224714303289966,1.5953953308441453,1.0,0.7875,0.12,0.22715404699738903,4625.46288,0.8450130548302872,24.14638888888889
43961,0,755.0,4.829722222222222,36.93902777777778,310,0.075,65,1.0,1,0.28,1,8.507,2.8287,6.99,0.02,0,0.4028,5.739792912179234,4.189654742026425,10.691080903388018,0.0,6.628041376179533,1.7629693529532198,3.635980338922283,1.0,0.925,0.72,0.2090032154340836,6422.785,2.427652733118971,4.829722222222222
43763,8,17.9,7.445,49.185,305,0.1552,55,1.0,1,0.7,0,12.292,0.0629,97.7,0.35,0,0.0019,5.723585101952381,4.02535169073515,10.686566840596681,0.0,2.9391619220655967,2.1335745502597634,3.9157161772657636,0.5,0.8448,0.30000000000000004,0.17973856209150327,220.02679999999998,0.058496732026143784,7.445
41815,1,60.87,2.3344444444444443,349.92569444444445,145,0.4333,56,1.0,1,0.76,0,14.628,-0.0944,25.13,0.09,0,0.0,4.983606621708336,4.04305126783455,10.641034320392757,0.0,4.125035409542898,1.2043060821160563,5.8605745043154736,0.5,0.5667,0.24,0.3835616438356164,890.40636,0.41691780821917807,2.3344444444444443
41020,1,302.61,13.52125,17.64763888888889,219,0.3535,58,1.0,1,0.88,0,14.1,-1.8636,2.86,0.14,0,0.2871,5.393627546352362,4.07753744390572,10.621839409681249,0.0,5.715743983055445,2.6756130938455476,2.925719536943262,0.5,0.6465000000000001,0.12,0.2636363636363636,4266.801,1.3755000000000002,13.52125
40020,0,545.77,1.2652777777777775,50.88458333333333,392,0.0574,83,3.0,1,0.9,1,12.893,0.8077,22.37,0.11,0,0.0582,5.973809611869261,4.430816798843313,10.597159595331789,0.0,6.304028238677519,0.8176973906109127,3.949021700444546,1.0,0.9426,0.09999999999999998,0.21119592875318066,7036.61261,1.3887277353689567,3.7958333333333325
39861,21,98.72,15.28361111111111,104.01305555555555,119,0.9577,56,1.0,1,0.94,0,15.57,-0.0944,19.41,0.25,0,0.2475,4.787491742782046,4.04305126783455,10.593178768122684,0.0,4.6023662586553575,2.790159148699402,4.654084681052456,0.5,0.042300000000000004,0.06000000000000005,0.4666666666666667,1537.0704,0.8226666666666667,15.28361111111111
39706,32,47.45,12.725277777777778,720.1322222222223,421,0.7058,67,1.5,1,1.0,1,17.395,0.028,447.92,0.27,0,0.0013,6.045005314036012,4.219507705176107,10.589282773550448,0.0,3.880532338336775,2.6192392260088453,6.580822507742325,1.0,0.2942,0.0,0.15876777251184834,825.39275,0.11244075829383887,19.08791666666667
39640,0,145.03,0.5344444444444445,46.73416666666667,404,0.3439,25,1.0,1,0.8,0,10.824,-2.0734,41.75,0.26,0,0.001,6.003887067106539,3.258096538021482,10.587619215169118,0.0,4.98381208005238,0.4281683900849814,3.865647423806603,0.5,0.6561,0.19999999999999996,0.06172839506172839,1569.80472,0.3580987654320988,0.5344444444444445
39569,0,332.38,14.398055555555556,229.13416666666663,183,0.7985,74,1.5,1,1.0,0,15.024,-2.1224,51.09,0.34,2,0.2021,5.214935757608986,4.31748811353631,10.58582653437947,1.0986122886681098,5.809282980514942,2.7342412388215247,5.4386624721837755,0.5,0.2015,0.0,0.40217391304347827,4993.677119999999,1.8064130434782608,21.597083333333334
38148,0,533.76,1.1677777777777778,57.33097222222222,366,0.1741,78,1.0,1,1.0,1,11.848,1.3846,8.59,0.09,0,0.0195,5.905361848054571,4.3694478524670215,10.549254824049264,0.0,6.281818048114922,0.7737025772988004,4.066133208245745,1.0,0.8259,0.0,0.2125340599455041,6323.98848,1.4543869209809264,1.1677777777777778
37773,0,55.21,29.721944444444443,2.330277777777778,209,0.2943,69,1.0,1,0.88,0,7.569,0.4196,15.03,0.38,0,0.003,5.3471075307174685,4.248495242049359,10.539376314255792,0.0,4.029094677013983,3.4249772019939746,1.2030557172634522,0.5,0.7057,0.12,0.32857142857142857,417.88449,0.2629047619047619,29.721944444444443
37741,1,145.79,19.54111111111111,64.9713888888889,226,0.5125,90,1.0,1,0.38,0,16.162,0.5175,29.48,0.08,0,0.0161,5.424950017481403,4.51085950651685,10.53852881168904,0.0,4.989002993969142,3.0224282980281347,4.189221146353905,0.5,0.48750000000000004,0.62,0.3964757709251101,2356.25798,0.6422466960352422,19.54111111111111
37315,1,91.24,5.426527777777778,46.431666666666665,246,0.2883,72,2.0,1,0.36,0,15.248,0.3601,9.22,0.01,0,0.0301,5.5093883366279774,4.290459441148391,10.527177468080852,0.0,4.524393875960803,1.8604343889391295,3.8592900787759428,0.5,0.7117,0.64,0.291497975708502,1391.22752,0.3693927125506073,10.853055555555557
35488,0,399.61,2.6394444444444445,21.46458333333333,388,0.199,53,3.0,1,0.44,0,14.044,0.9755,12.92,0.0,0,0.3229,5.963579343618446,3.9889840465642745,10.476978068292311,0.0,5.992988385476324,1.2918310448476202,3.1119399949801356,0.5,0.8009999999999999,0.56,0.13624678663239073,5612.12284,1.0272750642673523,7.918333333333333
35194,0,70.78,6.585,475.27777777777777,74,0.0958,77,1.5,1,0.04,1,6.822,-0.5699,34.85,0.04,0,0.4068,4.31748811353631,4.356708826689592,10.468659306042232,0.0,4.273605885719461,2.0261726128004955,6.166001250782592,1.0,0.9042,0.96,1.0266666666666666,482.86116,0.9437333333333333,9.8775
35148,0,270.21,0.3158333333333333,10.756388888888887,106,0.4481,3,1.0,1,0.96,0,7.135,0.2622,8.87,0.0,0,0.3452,4.672828834461906,1.3862943611198906,10.467351447331982,0.0,5.602893428542784,0.27447017847955035,2.4643968280443196,0.5,0.5519000000000001,0.040000000000000036,0.028037383177570093,1927.94835,2.5253271028037383,0.3158333333333333
34756,10,53.7,3.4072222222222224,190.04611111111112,116,0.8766,67,1.0,1,0.9,0,12.107,-0.0629,32.26,0.22,0,0.1,4.762173934797756,4.219507705176107,10.456136269555778,0.0,4.001863709427935,1.4832446094177467,5.25251481833955,0.5,0.12339999999999995,0.09999999999999998,0.5726495726495726,650.1459,0.458974358974359,3.4072222222222224
34683,0,103.83,16.038055555555555,24.474722222222223,443,0.263,79,1.0,1,0.92,0,9.071,-0.6573,256.44,0.07,0,0.0135,6.095824562432225,4.382026634673881,10.454033764497051,0.0,4.6523399904644815,2.8354494043005984,3.2376866751130193,0.5,0.737,0.07999999999999996,0.17792792792792791,941.8419299999999,0.23385135135135135,16.038055555555555
34443,0,54.03,2.7941666666666665,92.62041666666669,224,0.7038,69,1.0,1,0.96,0,11.853,-0.3636,3.92,0.8,0,0.5772,5.41610040220442,4.248495242049359,10.447090095816057,0.0,4.007878491071668,1.3334647995586904,4.539248486477986,0.5,0.2962,0.040000000000000036,0.30666666666666664,640.41759,0.24013333333333334,2.7941666666666665
33832,0,107.02,15.804722222222225,51.446666666666665,308,0.7647,41,1.0,1,0.46,0,12.967,0.2413,5.59,0.36,0,0.3125,5.733341276897746,3.7376696182833684,10.429191936530588,0.0,4.682316395164745,2.821659931568407,3.9597967802329865,0.5,0.23529999999999995,0.54,0.13268608414239483,1387.7283400000001,0.34634304207119737,15.804722222222225
33776,2,202.21,3.48375,223.3622222222222,148,0.6378,66,1.0,1,0.92,0,9.889,-0.2622,12.68,0.31,0,0.0017,5.003946305945459,4.204692619390966,10.42753537647124,0.0,5.314239927091852,1.5004597498643555,5.413261809307711,0.5,0.36219999999999997,0.07999999999999996,0.4429530201342282,1999.6546899999998,1.3571140939597317,3.48375
33729,135,114.4,45.21388888888889,24.323055555555555,70,0.8373,61,1.0,1,0.94,0,11.677,0.0,16.53,0.21,0,0.4446,4.2626798770413155,4.127134385045092,10.426142928055697,0.0,4.748404354073999,3.833280378209587,3.231715267544613,0.5,0.16269999999999996,0.06000000000000005,0.8591549295774648,1335.8488,1.611267605633803,45.21388888888889
33676,0,98.72,33.93097222222222,29.074583333333333,93,0.2066,42,0.0,1,0.96,0,10.825,0.1469,10.9,0.0,0,0.3652,4.543294782270004,3.7612001156935624,10.424570390754766,0.0,4.6023662586553575,3.5533738918760647,3.4036804075115157,0.5,0.7934,0.040000000000000036,0.44680851063829785,1068.644,1.0502127659574467,0.0
33461,3,52.38,0.0,899.6311111111111,353,0.6453,0,2.0,1,0.64,0,15.275,-0.1259,20.09,0.0,0,0.0023,5.869296913133774,0.0,10.418165745617609,0.0,3.9774361439763783,0.0,6.803095752142132,0.5,0.3547,0.36,0.0,800.1045,0.14796610169491525,0.0
33264,23,164.26,11.384444444444444,147.61583333333334,400,0.4453,83,1.5,1,0.48,0,13.99,-1.465,72.22,0.47,0,0.0028,5.993961427306569,4.430816798843313,10.412261072175989,0.0,5.107519991273039,2.516441204805171,5.00136467663004,0.5,0.5547,0.52,0.20698254364089774,2297.9973999999997,0.4096259351620947,17.076666666666668
33053,0,132.95,10.144444444444444,61.42916666666667,94,0.9254,51,0.0,1,0.76,1,6.533,1.4755,2.09,0.06,0,0.0343,4.553876891600541,3.9512437185814275,10.405897866700771,0.0,4.897466595990617,2.4109411176316704,4.134032580701153,1.0,0.0746,0.24,0.5368421052631579,868.5623499999999,1.3994736842105262,0.0
32955,8,95.5,1.3663888888888889,59.47152777777778,303,0.6339,61,1.0,1,0.64,0,12.185,-0.014,15.72,0.56,0,0.0274,5.717027701406222,4.127134385045092,10.40292861743548,0.0,4.56954300834494,0.8613651175986391,4.102172639019344,0.5,0.3661,0.36,0.20065789473684212,1163.6675,0.31414473684210525,1.3663888888888889
32849,1,106.33,20.904722222222222,187.71541666666667,278,0.2727,82,2.0,1,0.84,1,13.661,-0.035,5.19,0.08,0,0.1049,5.631211781821365,4.418840607796598,10.399707023912757,0.0,4.675908200493433,3.086702240163874,5.2402401483837,1.0,0.7273000000000001,0.16000000000000003,0.2939068100358423,1452.57413,0.3811111111111111,41.809444444444445
32411,16,67.63,1.7127777777777775,1648.875,349,0.4173,53,1.0,1,1.0,1,14.736,-0.007,54.08,0.27,0,0.0021,5.857933154483459,3.9889840465642745,10.386284003580617,0.0,4.2287297569205435,0.9979731201774041,7.408454806449119,1.0,0.5827,0.0,0.15142857142857144,996.59568,0.19322857142857142,1.7127777777777775
32344,17,34.15,1.689722222222222,43.06111111111111,273,0.5878,35,3.0,1,0.68,0,15.469,-0.6049,64.29,0.19,0,0.0012,5.6131281063880705,3.58351893845611,10.384214728478085,0.0,3.5596246182566738,0.9894379251673296,3.785577559193109,0.5,0.4122,0.31999999999999995,0.12773722627737227,528.26635,0.12463503649635035,5.069166666666666
32091,0,1451.04,4.953888888888889,10.569027777777778,308,0.074,88,1.0,1,0.3,0,13.333,-5.6678,0.0,0.0,0,0.0891,5.733341276897746,4.48863636973214,10.376362056873546,0.0,7.2807247432146625,1.784044600828741,2.4483315080964907,0.5,0.926,0.7,0.284789644012945,19346.71632,4.695922330097087,4.953888888888889
31725,1,524.86,7.585833333333333,2.051944444444445,377,0.2154,84,1.0,1,0.74,1,11.486,-0.542,45.17,0.0,0,0.491,5.934894195619588,4.442651256490317,10.3648918129684,0.0,6.265035017615114,2.1501135581689765,1.1157789102566797,1.0,0.7846,0.26,0.2222222222222222,6028.5419600000005,1.3885185185185185,7.585833333333333
31713,0,216.47,2.9306944444444447,11.007361111111113,390,0.8002,80,1.0,1,0.82,1,12.88,3.1888,9.75,0.14,0,0.1737,5.968707559985366,4.394449154672439,10.364513502749514,0.0,5.382060909980896,1.3688161136919377,2.48551988764515,1.0,0.19979999999999998,0.18000000000000005,0.20460358056265984,2788.1336,0.5536317135549872,2.9306944444444447
31498,1,579.92,14.018055555555556,25.07236111111111,416,0.3403,49,2.0,1,0.48,1,9.404,-0.8077,15.33,0.01,3,0.194,6.0330862217988015,3.912023005428146,10.357711078278063,1.3862943611198906,6.364613053739603,2.7092531809354363,3.2608757919729077,1.0,0.6597,0.52,0.11750599520383694,5453.567679999999,1.3906954436450838,28.03611111111111
31293,26,18.48,0.8072222222222222,931.63125,106,0.7277,87,1.0,1,0.24,1,11.385,0.0,79.19,0.07,0,0.1409,4.672828834461906,4.477336814478207,10.351181664862002,0.0,2.969388298214389,0.5917909825890953,6.8380098922837655,1.0,0.2723,0.76,0.8130841121495327,210.3948,0.1727102803738318,0.8072222222222222
30905,0,323.51,3.498611111111111,20.824166666666667,310,0.3561,83,1.0,1,0.9,0,17.171,1.2727,13.3,0.03,0,0.0447,5.739792912179234,4.430816798843313,10.33870561879364,0.0,5.782316352310308,1.5037687071612282,3.083017918484286,0.5,0.6438999999999999,0.09999999999999998,0.26688102893890675,5554.99021,1.0402250803858522,3.498611111111111
30431,0,175.36,39.04388888888889,144.2697222222222,228,0.2443,77,2.0,1,0.9,0,14.686,1.035,19.45,0.0,0,0.2123,5.43372200355424,4.356708826689592,10.323249965345116,0.0,5.172527360489737,3.689976074827808,4.978592167734703,0.5,0.7557,0.09999999999999998,0.33624454148471616,2575.33696,0.765764192139738,78.08777777777777
30216,102,12.52,217.89277777777767,849.7038888888889,170,0.457,29,1.0,1,0.72,0,12.363,0.0,74.65,0.16,0,0.0211,5.14166355650266,3.4011973816621555,10.316159958893644,0.0,2.604170070614818,5.388582010735454,6.746064111370107,0.5,0.5429999999999999,0.28,0.1695906432748538,154.78475999999998,0.07321637426900585,217.89277777777767
29870,2,103.52,19.8,8.703333333333333,326,0.6002,82,2.0,1,0.78,1,13.864,-1.7657,71.33,0.22,1,0.2863,5.7899601708972535,4.418840607796598,10.304643389056194,0.6931471805599453,4.649378440652412,3.0349529867072724,2.272469469089422,1.0,0.39980000000000004,0.21999999999999997,0.25076452599388377,1435.20128,0.3165749235474006,39.6
29855,0,328.64,3.585833333333333,207.26944444444445,352,0.0966,66,1.0,1,0.68,1,15.262,0.7098,9.59,0.01,0,0.2371,5.8664680569332965,4.204692619390966,10.304141103647071,0.0,5.798001149895183,1.5229718412836672,5.338832647369787,1.0,0.9034,0.31999999999999995,0.18696883852691218,5015.70368,0.9309915014164306,3.585833333333333
29733,2,140.77,3.8222222222222224,451.9847222222222,372,0.1686,89,2.0,1,0.38,0,14.264,-0.4895,10.77,0.08,0,0.0159,5.921578419643816,4.499809670330265,10.300046451173296,0.0,4.95420602612954,1.5732348637701399,6.115858399135548,0.5,0.8314,0.62,0.2386058981233244,2007.94328,0.37739946380697054,7.644444444444445
29228,0,140.86,0.0,96.33111111111111,115,0.2133,0,2.0,1,1.0,0,11.537,-1.021,8.0,0.03,0,0.0381,4.7535901911063645,0.0,10.282916646093451,0.0,4.954840655773941,0.0,4.578118682289311,0.5,0.7867,0.0,0.0,1625.1018200000003,1.2143103448275863,0.0
28723,0,471.71,17.97111111111111,2.2447222222222223,229,0.4963,67,1.0,1,0.96,0,6.543,-3.3636,1.76,0.08,0,0.4769,5.438079308923196,4.219507705176107,10.265488289230207,0.0,6.158482092642064,2.942917354245941,1.1770297447114948,0.5,0.5037,0.040000000000000036,0.29130434782608694,3086.39853,2.050913043478261,17.97111111111111
28489,0,1792.59,8.791944444444445,36.64222222222222,196,0.1102,48,1.0,1,0.86,0,10.134,-7.0839,3.79,0.0,0,0.1032,5.2832037287379885,3.8918202981106265,10.257308427491955,0.0,7.491974476923227,2.281560052188153,3.6281263518220164,0.5,0.8898,0.14,0.2436548223350254,18166.10706,9.099441624365483,8.791944444444445
